Station Code,Monitoring Location,State,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main,Region_Cluster,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,WQI_Min,WQI_Max,WQI_Average
5193.0,"River Periyar Azhikode Ferry, Kodungallur,Thrissur",Kerala,,"River Periyar Azhikode Ferry, Kodungallur,Thrissur, Kerala, India",10.1890339,76.1737096,24.04,91.0,5.86,Rain,8,20.42956204379562,29.024965940054496,2.7,7.3,6.9,8.5,257.53576807228916,662.4912944738834,1.0,2.9,0.0,0.0,2.0,580.0,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,25.999932422314835,43.998588693560436,34.99926055793763
2329.0,River Periyar Rsvr At Bhoothathanketu,Kerala,,"River Periyar Rsvr At Bhoothathanketu, Kerala, India",10.07337062026821,76.58278577271189,23.71,97.0,0.48,Clouds,8,25.0,30.0,7.3,8.7,6.1,9.2,26.0,51.0,1.0,2.4,0.3,0.63,2.0,2800.0,340.0,4800.0,2.0,91.9023746701847,14.271188265661277,42.48099221379452,28.3760902397279
2330.0,River Periyar Rsvr At Edamalayar,Kerala,,"River Periyar Rsvr At Edamalayar, Kerala, India",10.18237894727098,76.7271583506803,23.76,97.0,1.38,Clouds,8,25.0,29.0,6.6,8.1,6.5,8.6,19.0,38.0,1.0,1.9,0.3,0.3,8.0,380.0,150.0,4000.0,2.0,400.0,17.67451254766785,35.07878944472078,26.376650996194314
5208.0,River Periyar At Kulamavu Resevoir At Idukki,Kerala,,"River Periyar At Kulamavu Resevoir At Idukki, Kerala, India",9.7919714,76.8865204,20.61,98.0,0.26,Clouds,8,22.0,26.0,5.1,7.8,6.3,6.9,48.0,73.0,1.0,2.8,0.3,0.83,2.0,1500.0,2.0,2000.0,2.0,400.0,18.82447889066733,33.418919875006104,26.121699382836717
2300.0,River Peruvamba At Chandapura,Kerala,,"River Peruvamba At Chandapura, Kerala, India",10.71852,76.5943978,24.73,99.0,3.35,Rain,8,27.0,31.0,2.3,7.8,7.12699808795411,7.0,72.0,322.0,1.0,3.8,0.3,0.3,79.0,400.0,100.0,700.0,10.0,20.0,27.96775475587353,41.87613617375967,34.9219454648166
5232.0,"River Peruvamba At Perumba Bridge, Kannur",Kerala,,"River Peruvamba At Perumba Bridge, Kannur, Kerala, India",12.1088372,75.221318,24.37,91.0,3.83,Clouds,8,28.0,31.0,3.1,7.8,6.1,7.2,450.0,662.4912944738834,1.8,3.2,0.3,0.8,40.0,490.0,400.0,920.0,10.0,78.0,27.34067342387241,38.14764316052805,32.744158292200225
2303.0,River Pullur At Pullur Bridge,Kerala,,"River Pullur At Pullur Bridge, Kerala, India",12.349556,75.0976266,24.23,92.0,3.15,Clouds,8,26.0,32.0,7.0,8.0,6.8,7.8,55.0,167.0,1.0,1.2,0.3,0.41,2.0,310.0,110.0,1100.0,2.0,40.0,18.797581818381225,24.80482703019926,21.80120442429024
5213.0,"River Puzhakkal At Panchikkal Canal, Thrissur",Kerala,,"River Puzhakkal At Panchikkal Canal, Thrissur, Kerala, India",10.50504013913315,76.10807417735202,25.01,93.0,5.53,Rain,8,23.0,37.0,1.4,7.2,6.8,8.1,98.0,433.0,1.2,2.9,0.3,0.36,2.0,350.0,100.0,840.0,2.0,2.0,29.07948522917663,41.77321529835509,35.42635026376586
2290.0,River Puzhakkal At Puzhackal Bridge,Kerala,,"River Puzhakkal At Puzhackal Bridge, Kerala, India",10.50504013913315,76.10807417735202,25.01,93.0,5.53,Rain,8,16.0,35.0,2.3,6.6,6.6,8.2,87.0,160.0,1.0,2.9,0.3,0.3,2.0,490.0,2.0,630.0,2.0,2.0,24.88477117820147,43.31785749998871,34.10131433909509
5233.0,"River Ramapuram At Kappungal, Kannur",Kerala,,"River Ramapuram At Kappungal, Kannur, Kerala, India",12.1484579,75.2785074,23.74,93.0,2.65,Clouds,8,27.0,32.0,4.8,7.8,7.12699808795411,7.4,88.0,210.0,1.0,3.0,0.3,0.3,100.0,310.0,200.0,600.0,10.0,20.0,24.118544505100804,37.59125937309079,30.854901939095797
2299.0,River Ramapuram At Ramapuram Bridge,Kerala,,"River Ramapuram At Ramapuram Bridge, Kerala, India",10.9984642,76.1422326,23.43,92.0,2.14,Rain,8,27.0,31.0,3.7,8.4,7.12699808795411,7.6,270.0,662.4912944738834,1.3,4.3,0.3,0.78,100.0,490.0,380.0,920.0,10.0,20.0,28.28326039472752,48.592146312793986,38.43770335376075
2305.0,River Shiriya At Angadimogaru,Kerala,,"River Shiriya At Angadimogaru, Kerala, India",12.6139107,74.9318376,23.99,93.0,2.69,Clouds,8,26.0,32.0,7.5,7.9,7.1,8.4,74.0,125.0,1.0,1.6,0.3,0.58,2.0,460.0,540.0,940.0,2.0,49.0,19.76959057423346,31.783194445250874,25.776392509742166
2296.0,River Thalasserry At Pathipalam,Kerala,,"River Thalasserry At Pathipalam, Kerala, India",11.7849114,75.5696775,24.48,92.0,3.02,Clouds,8,27.0,30.0,5.5,10.1,7.12699808795411,7.7,128.0,668.0,1.0,3.0,0.3,1.7,10.0,400.0,49.0,790.0,10.0,20.0,23.011843626612443,35.86426747369492,29.438055550153685
5241.0,"River Thalassery At Koduvally, Kannur",Kerala,,"River Thalassery At Koduvally, Kannur, Kerala, India",11.7680608,75.4854472,24.84,89.0,4.96,Clouds,8,27.0,31.0,3.3,7.4,6.5,7.4,257.53576807228916,662.4912944738834,1.5,4.1,0.3,0.5,200.0,600.0,400.0,920.0,10.0,20.0,26.934437879060603,47.35041029885722,37.14242408895891
5240.0,"River Thalassery At Kunduchira, Kannur",Kerala,,"River Thalassery At Kunduchira, Kannur, Kerala, India",11.7664517,75.5135123,24.73,90.0,4.46,Clouds,8,27.0,31.0,3.5,7.1,7.12699808795411,7.6,185.0,662.4912944738834,1.0,3.9,0.3,0.3,200.0,490.0,400.0,910.0,10.0,20.0,26.15372565098716,47.28932724062271,36.72152644580493
5236.0,"River Thallasserry At Eranjoli Palam, Kannur",Kerala,,"River Thallasserry At Eranjoli Palam, Kannur, Kerala, India",11.7642183,75.5061176,24.73,90.0,4.46,Clouds,8,28.0,31.0,4.0,7.4,7.12699808795411,7.3,350.0,662.4912944738834,1.0,3.0,0.3,1.8,200.0,400.0,350.0,800.0,10.0,20.0,25.382432614444447,37.709628534323755,31.5460305743841
2306.0,River Uppala At Uppala Br.,Kerala,,"River Uppala At Uppala Br., Kerala, India",12.6759561,74.9062622,24.83,91.0,2.93,Clouds,8,27.0,31.0,5.1,7.7,6.4,8.0,113.0,662.4912944738834,1.0,2.4,0.3,0.64,79.0,420.0,280.0,840.0,6.0,94.0,19.42873012401544,36.339634919068146,27.884182521541796
5177.0,"River Valapattanam At Azheekal Port, Azheekode,Kannur",Kerala,,"River Valapattanam At Azheekal Port, Azheekode,Kannur, Kerala, India",11.9355377,75.33227629999999,24.63,90.0,4.43,Clouds,8,20.42956204379562,29.024965940054496,3.0,7.1,6.7,8.0,257.53576807228916,662.4912944738834,1.7601102307957286,3.3000373692077725,0.0,0.0,120.0,480.0,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,30.663255931859076,44.66482663661843,37.66404128423875
3473.0,"River Valapattanam At Parassinikadavu, Kannur",Kerala,,"River Valapattanam At Parassinikadavu, Kannur, Kerala, India",11.9842763,75.3994546,23.99,92.0,2.79,Clouds,8,26.0,32.0,3.7,8.1,7.12699808795411,7.1,220.0,662.4912944738834,1.3,2.8,0.3,0.3,200.0,450.0,320.0,920.0,10.0,40.0,28.312694690030444,33.78398702234574,31.04834085618809
5235.0,"River Valapattanam At Pavannur, Kannur",Kerala,,"River Valapattanam At Pavannur, Kannur, Kerala, India",11.9949954,75.49564,24.21,94.0,1.86,Clouds,8,26.0,30.0,4.5,8.5,6.4,7.3,101.0,662.4912944738834,1.0,3.0,0.3,0.3,100.0,400.0,200.0,920.0,10.0,20.0,20.360085713419387,35.9586279530518,28.159356833235595
2318.0,"River Valapattanam At Pazhassi Reservoir, Kannur",Kerala,,"River Valapattanam At Pazhassi Reservoir, Kannur, Kerala, India",11.9793151,75.6089193,23.08,96.0,1.04,Clouds,8,26.0,30.0,6.8,8.1,7.12699808795411,7.5,81.0,218.0,1.2,2.6,0.3,0.3,79.0,400.0,200.0,920.0,10.0,20.0,22.672855368821885,34.44657897911615,28.559717173969016
5239.0,"Valapattanam River At Irrity Bridge,Kannur",Kerala,,"Valapattanam River At Irrity Bridge,Kannur, Kerala, India",12.04750106285064,75.46929766601038,24.06,95.0,1.82,Clouds,8,28.0,32.0,4.3,8.5,7.12699808795411,7.5,87.0,250.0,1.0,2.9,0.3,0.3,100.0,400.0,200.0,800.0,10.0,20.0,24.88968948180799,36.29697157960813,30.593330530708062
1442.0,"River Vamanapuram At Vamanapuram, Thiruvananthapuram",Kerala,,"River Vamanapuram At Vamanapuram, Thiruvananthapuram, Kerala, India",8.7200343,76.8980371,25.84,95.0,3.07,Clouds,8,26.0,29.0,6.7,8.0,6.3,7.4,62.0,147.0,1.0,2.0,0.3,0.3,200.0,1800.0,600.0,2200.0,2.0,2.0,16.41721745570624,29.503211188807583,22.96021432225691
5206.0,"River Varattaar At Arattukadavu, Alappuzha",Kerala,,"River Varattaar At Arattukadavu, Alappuzha, Kerala, India",9.2846488,76.4515258,24.46,93.0,3.31,Clouds,8,27.0,29.0,1.1,7.6,6.3,9.2,165.0,594.0,1.2,6.0,0.3,0.52,2.0,1500.0,100.0,4800.0,2.0,400.0,26.63903818524447,73.40050131748522,50.01976975136485
1570.0,"River Nileswaram Near Nileswaram Bridge At Hosdurg, Kasaragod",Kerala,,"River Nileswaram Near Nileswaram Bridge At Hosdurg, Kasaragod, Kerala, India",12.2505289,75.12553059999999,25.04,90.0,4.3,Clouds,8,27.0,31.0,3.8,7.3,6.4,7.7,84.0,662.4912944738834,1.0,2.7,0.3,7.23,2.0,390.0,260.0,800.0,2.0,79.0,21.41084662484864,37.91424948501629,29.662548054932465
1571.0,River Karyankode At Kakkadavu,Kerala,,"River Karyankode At Kakkadavu, Kerala, India",11.73261452553286,76.02176835312353,20.52,98.0,1.51,Clouds,8,27.0,31.0,6.3,7.6,7.1,8.5,65.0,224.0,1.0,2.6,0.3,0.31,2.0,210.0,280.0,700.0,2.0,63.0,21.61956860718597,40.96744339480021,31.29350600099309
1572.0,River Chandragiri At Padiyathadka,Kerala,,"River Chandragiri At Padiyathadka, Kerala, India",12.45067032170624,75.64553796212108,21.13,98.0,1.24,Clouds,4,27.0,31.0,6.9,7.8,6.8,8.2,59.0,167.0,1.0,2.2,0.3,0.5,100.0,380.0,320.0,840.0,2.0,79.0,18.981452392795326,35.68458734745375,27.333019870124538
2292.0,"River Tirur At Thalakkadathur Bridge, Malappuram",Kerala,,"River Tirur At Thalakkadathur Bridge, Malappuram, Kerala, India",10.9294527,75.9403223,23.58,91.0,5.23,Rain,8,22.0,24.0,2.5,5.8,6.7,7.8,102.0,662.4912944738834,1.0,3.0,0.3,0.58,20.0,480.0,31.0,1100.0,2.0,130.0,25.162356022293494,43.060403681862105,34.1113798520778
2293.0,River Kadalundi At Hajirappally,Kerala,,"River Kadalundi At Hajirappally, Kerala, India",11.1360492,75.8272482,23.57,94.0,1.03,Mist,8,22.0,24.0,6.0,9.0,6.6,7.6,81.0,126.0,1.0,3.0,0.3,0.7,20.0,250.0,31.0,490.0,2.0,49.0,19.18371437935188,36.898295322707,28.04100485102944
2302.0,River Nileswaram At Nambiarkal Dam,Kerala,,"River Nileswaram At Nambiarkal Dam, Kerala, India",12.2699365,75.12115380000002,24.43,91.0,3.95,Clouds,8,27.0,32.0,5.1,7.5,6.2,8.0,101.0,662.4912944738834,1.0,2.6,0.3,0.47,2.0,240.0,170.0,790.0,2.0,49.0,18.24434956572341,38.233537735473746,28.23894365059858
5169.0,"River Kakkad At Kakkad ,Kannur",Kerala,,"River Kakkad At Kakkad ,Kannur, Kerala, India",11.8905928,75.38639529999999,24.57,89.0,4.48,Clouds,8,27.0,32.0,2.1,6.8,6.1,7.3,265.0,662.4912944738834,1.0,3.0,0.3,0.3,200.0,400.0,400.0,790.0,10.0,20.0,22.349905390087667,38.58013591828387,30.46502065418577
5231.0,"River Kavvai At Kankol, Kannur",Kerala,,"River Kavvai At Kankol, Kannur, Kerala, India",12.1583892,75.22165199999999,24.36,92.0,3.53,Clouds,8,27.0,30.0,4.5,6.8,6.0,7.4,50.0,346.0,1.0,2.2,0.3,0.64,150.0,310.0,300.0,600.0,10.0,20.0,18.05268059267804,32.56554190652468,25.309111249601358
5171.0,Cheruvathur - Madakkara Harbour At Cheruvathur Panchayath Kasaragod,Kerala,,"Cheruvathur - Madakkara Harbour At Cheruvathur Panchayath Kasaragod, Kerala, India",12.2107614,75.1290081,24.42,91.0,4.06,Clouds,8,20.42956204379562,29.024965940054496,1.6,7.4,6.4,8.1,257.53576807228916,662.4912944738834,1.0,2.8,0.0,0.0,28.0,350.0,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,24.801016452561626,40.63119030809004,32.71610338032583
5237.0,"River Kakkad At Varanam Kadavu Bridge, Kannur",Kerala,,"River Kakkad At Varanam Kadavu Bridge, Kannur, Kerala, India",11.8905928,75.38639529999999,24.57,89.0,4.48,Clouds,8,26.0,32.0,2.9,7.7,6.0,7.4,630.0,662.4912944738834,1.2,4.4,0.3,0.42,100.0,600.0,200.0,920.0,10.0,20.0,22.150351698559213,49.35246259956944,35.75140714906433
5238.0,"River Ancharakandy At Odakadavu Bridge, Kannur",Kerala,,"River Ancharakandy At Odakadavu Bridge, Kannur, Kerala, India",11.8525414,75.4846799,24.33,91.0,3.51,Clouds,8,28.0,30.0,6.3,7.8,7.12699808795411,7.4,120.0,662.4912944738834,1.0,3.9,0.3,0.46,100.0,460.0,200.0,920.0,10.0,20.0,21.80510957497924,45.04546596053846,33.425287767758846
5242.0,"Pallangode Bridge At Puthiyambalam, Kasaragod",Kerala,,"Pallangode Bridge At Puthiyambalam, Kasaragod, Kerala, India",12.5635225,75.2500937,23.17,96.0,0.35,Clouds,8,27.0,32.0,7.0,7.8,6.7,8.1,62.0,121.0,1.0,1.7,0.3,0.31,32.0,430.0,200.0,940.0,4.0,70.0,18.22610511022555,30.999343418605907,24.61272426441573
5243.0,"Chandragiri River At Chandragiri Bridge, Kasaragod",Kerala,,"Chandragiri River At Chandragiri Bridge, Kasaragod, Kerala, India",12.499128,74.9989313,23.9,93.0,2.58,Clouds,8,26.0,32.0,2.1,7.9,6.6,7.7,103.0,662.4912944738834,1.0,2.5,0.3,2.38,100.0,5000.0,270.0,6200.0,2.0,91.9023746701847,25.223042497366215,36.54756215233626,30.88530232485124
5197.0,"River Killiyar At Maruthamkuzhi Bridge, Thiruvananthapuram",Kerala,,"River Killiyar At Maruthamkuzhi Bridge, Thiruvananthapuram, Kerala, India",8.5214999,76.97426229999999,25.86,78.0,6.17,Mist,8,26.0,29.0,6.3,7.5,6.4,7.4,133.0,220.0,1.0,3.6,0.3,0.3,95.31980715146645,3300.0,2000.0,4500.0,2.0,2.0,17.58790805418573,43.88622069366839,30.737064373927062
5214.0,"River Wadakkanchery At Wadakkanchery Palam,Thrissur",Kerala,,"River Wadakkanchery At Wadakkanchery Palam,Thrissur, Kerala, India",10.6643834,76.2492717,24.6,95.0,2.02,Rain,8,15.0,29.0,1.3,7.1,6.3,8.4,99.0,380.0,1.0,2.9,0.3,0.3,2.0,400.0,100.0,920.0,2.0,2.0,24.68547091091959,43.682174111915174,34.18382251141738
5216.0,"River Kannadippuzha At Thirunellayi Bridge, Palakkad",Kerala,,"River Kannadippuzha At Thirunellayi Bridge, Palakkad, Kerala, India",10.750568,76.655222,24.66,99.0,3.98,Rain,8,27.0,34.0,5.3,7.6,7.6,8.4,368.0,499.0,1.3,3.2,0.3,0.53,2.0,400.0,2.0,600.0,2.0,40.0,28.531833303334285,45.38615381406223,36.95899355869826
5217.0,"River Nellipuzha At Nellipuzha Bridge, Mannarkkad, Palakkad",Kerala,,"River Nellipuzha At Nellipuzha Bridge, Mannarkkad, Palakkad, Kerala, India",10.9931528,76.4695005,25.0,96.0,1.23,Rain,8,23.0,30.0,5.7,8.3,7.3,8.0,58.0,163.0,1.0,2.5,0.3,0.67,100.0,400.0,200.0,600.0,2.0,100.0,23.73497902324378,36.231279247731315,29.983129135487548
5218.0,"River Kunthipuzha At Mannarkkad, Palakkad",Kerala,,"River Kunthipuzha At Mannarkkad, Palakkad, Kerala, India",11.01630105699994,76.27095481118934,24.66,94.0,1.43,Rain,8,23.0,29.0,6.4,8.3,7.3,8.1,90.0,125.0,1.0,2.9,0.3,0.42,2.0,490.0,2.0,600.0,2.0,60.0,22.625770011141583,40.11963589538138,31.37270295326148
5220.0,River Tirur At Naduvilangadi,Kerala,,"River Tirur At Naduvilangadi, Kerala, India",10.9203494,75.91656449999999,23.53,90.0,5.94,Rain,8,22.0,24.0,3.0,6.5,6.6,8.0,141.0,662.4912944738834,1.0,2.4,0.3,2.5,40.0,350.0,79.0,840.0,20.0,150.0,23.816648770458222,38.23765233658206,31.02715055352014
5221.0,"River Iruvazhinji At Cheppilankode, Kozhikode",Kerala,,"River Iruvazhinji At Cheppilankode, Kozhikode, Kerala, India",11.3655728,76.0080828,23.41,94.0,1.55,Clouds,8,25.0,31.0,6.3,8.2,6.1,7.0,27.0,56.0,1.0,1.0,0.3,0.33,700.0,3200.0,920.0,6400.0,31.0,220.0,16.021887243564557,19.07480086113407,17.548344052349314
5222.0,"River Iruvazhinji At Mukkam Bridge, Kozhikode",Kerala,,"River Iruvazhinji At Mukkam Bridge, Kozhikode, Kerala, India",11.3185056,75.9964643,23.45,93.0,1.8,Clouds,8,25.0,29.0,6.6,8.1,6.1,6.9,30.0,106.0,1.0,1.2,0.3,0.46,700.0,3800.0,1300.0,5800.0,10.0,210.0,15.560325512290255,20.47415995666374,18.017242734476998
5223.0,"River Iruvazhinji At Kuttipalakal, Kozhikode",Kerala,,"River Iruvazhinji At Kuttipalakal, Kozhikode, Kerala, India",11.3205916,75.9899897,23.42,93.0,1.8,Clouds,8,26.0,29.0,5.2,7.9,6.1,7.1,31.0,62.0,1.0,1.4,0.3,0.53,160.0,4100.0,400.0,6300.0,10.0,240.0,17.55696174766088,23.68185640152881,20.619409074594845
2651.0,"River Amba At D/S Of Waken Bridge, Village- Waken Phata, Taluka- Roha, District- Raigad. ( U/S Of The Jackwells Of M/S Supreme Petrochemicals & Midc )",Maharashtr A,,"River Amba At D/S Of Waken Bridge, Village- Waken Phata, Taluka- Roha, District- Raigad. ( U/S Of The Jackwells Of M/S Supreme Petrochemicals & Midc ), Maharashtr A, India",18.4389511,73.1167514,25.17,88.0,1.07,Clouds,6,27.0,32.0,5.6,7.5,7.5,8.2,75.0,816.0,1.0,3.5,0.3,0.55,5.0,79.0,23.0,240.0,2.0,8.0,25.021806129999764,46.75140383734106,35.88660498367041
2653.0,"River Bhatsa At D/S Of Liberty Oil Mills, Village- Satne, Taluka- Shahapur, District- Thane.",Maharashtr A,,"River Bhatsa At D/S Of Liberty Oil Mills, Village- Satne, Taluka- Shahapur, District- Thane., Maharashtr A, India",19.4498479,73.34844079999999,25.06,86.0,1.93,Clouds,6,18.0,38.0,5.3,7.5,7.5,8.8,68.0,387.0,1.0,4.0,0.3,0.85,2.0,34.0,43.0,130.0,2.0,5.0,25.48366398094512,54.34525416078245,39.914459070863785
1461.0,"River Bhatsa At D/S Of Pise Dam, Village. Pise, Taluka. Bhiwandi, District. Thane.",Maharashtr A,,"River Bhatsa At D/S Of Pise Dam, Village. Pise, Taluka. Bhiwandi, District. Thane., Maharashtr A, India",19.5132484,73.4175646,25.02,87.0,1.94,Clouds,6,28.0,36.0,5.9,7.5,7.5,8.3,75.0,223.0,1.0,4.4,0.3,0.65,2.0,8.0,22.0,110.0,2.0,2.0,24.558227823765574,54.71726876591215,39.637748294838865
2654.0,"River Bhatsa At U/S Of Liberty Oil Mills, Satnel, Shahapur, Thane.",Maharashtr A,,"River Bhatsa At U/S Of Liberty Oil Mills, Satnel, Shahapur, Thane., Maharashtr A, India",19.4520777,73.3279586,25.06,86.0,1.93,Clouds,6,18.0,36.0,5.3,7.5,7.4,8.8,63.0,386.0,1.0,4.0,0.3,0.41,2.0,22.0,8.0,110.0,2.0,4.0,24.90293353306896,54.325555987799966,39.61424476043446
1092.0,"River Kalu At Atale Village, Village- Atale, Taluka- Kalyan, District- Thane.",Maharashtr A,,"River Kalu At Atale Village, Village- Atale, Taluka- Kalyan, District- Thane., Maharashtr A, India",19.2403305,73.1305395,27.23,76.0,2.2,Clouds,6,23.0,30.0,1.0,7.5,6.8,8.1,113.0,662.4912944738834,1.0,3.3000373692077725,0.3,1.9082062950322338,7.0,490.0,23.0,1600.0,2.0,46.0,28.052544513108945,44.70136082630351,36.37695266970623
2670.0,"River Kan At Sakri Water Works, Village. Sakri, Taluka. Dhule, District. Dhule.",Maharashtr A,,"River Kan At Sakri Water Works, Village. Sakri, Taluka. Dhule, District. Dhule., Maharashtr A, India",20.9926045,74.3140742,25.63,75.0,3.32,Clouds,5,16.0,22.0,5.6,7.0,7.2,7.8,333.0,1584.0,2.6,3.8,0.4129202168861347,5.96,4.0,6.0,40.0,75.0,2.0,2.0,36.444682337326256,47.843378875979624,42.14403060665294
2198.0,"River Kundalika At Are Khurd (Saline Zone), Village- Arekhurd,Taluka- Roha, District- Raigad.",Maharashtr A,,"River Kundalika At Are Khurd (Saline Zone), Village- Arekhurd,Taluka- Roha, District- Raigad., Maharashtr A, India",18.4407497,73.1218414,25.17,88.0,1.07,Clouds,6,27.0,33.0,3.7,7.0,6.7,7.8,108.0,662.4912944738834,1.0,3.3000373692077725,0.48,3.68,2.0,130.0,23.0,920.0,2.0,7.0,23.31283467167812,43.68678189575454,33.499808283716334
2672.0,"River Kundalika At Dhatav At Jackwell, Village. Dhatav ,Taluka. Roha, District. Raigad.",Maharashtr A,,"River Kundalika At Dhatav At Jackwell, Village. Dhatav ,Taluka. Roha, District. Raigad., Maharashtr A, India",18.4189422,73.1549261,25.38,88.0,1.18,Clouds,6,27.0,35.0,5.4,7.5,7.5,8.6,71.0,101.0,1.0,3.5,0.3,0.54,2.0,49.0,13.0,170.0,2.0,2.0,25.329346149702367,49.06445460756403,37.1969003786332
1152.0,"River Kundalika At Roha Bridge, Village-Roha, Taluka- Roha, District- Raigad.",Maharashtr A,,"River Kundalika At Roha Bridge, Village-Roha, Taluka- Roha, District- Raigad., Maharashtr A, India",18.4407497,73.1218414,25.17,88.0,1.07,Clouds,6,27.0,33.0,5.2,7.2,7.3,9.0,79.0,180.0,1.0,4.0,0.3,0.59,2.0,49.0,7.0,170.0,2.0,9.0,24.476532761222387,55.96424992586256,40.220391343542474
2671.0,"River Kundalika Near Salav Bridge (Saline Zone), Village-Salav, Taluka- Roha, District- Raigad.",Maharashtr A,,"River Kundalika Near Salav Bridge (Saline Zone), Village-Salav, Taluka- Roha, District- Raigad., Maharashtr A, India",18.4389511,73.1167514,25.17,88.0,1.07,Clouds,6,27.0,31.0,4.0,6.7,7.0,8.2,257.53576807228916,662.4912944738834,5.0,3.3000373692077725,0.47,2.97,8.0,130.0,33.0,920.0,2.0,7.0,57.495654526620356,46.44601993704657,51.970837231833464
2168.0,"River Mithi Near Road Bridge, Village- Mahim, Taluka- Bandra, District- Mumbai.",Maharashtr A,,"River Mithi Near Road Bridge, Village- Mahim, Taluka- Bandra, District- Mumbai., Maharashtr A, India",19.0535605,72.8424116,28.03,83.0,4.12,Mist,6,26.0,29.0,0.3,4.5,6.9,8.1,576.0,662.4912944738834,1.0,3.3000373692077725,0.3,6.74,95.31980715146645,636.0863579474343,2200.0,1565.5568332596197,5.957692307692308,91.9023746701847,29.745374043970557,49.54802837516424,39.6467012095674
2676.0,"River Muchkundi At Waked, Ratnagiri, Near M/S Asahi India Glass Ltd., Village- Waked, Taluka- Lanja, District- Ratnagiri.",Maharashtr A,,"River Muchkundi At Waked, Ratnagiri, Near M/S Asahi India Glass Ltd., Village- Waked, Taluka- Lanja, District- Ratnagiri., Maharashtr A, India",16.8559112,73.541744,24.44,89.0,0.63,Clouds,6,25.0,31.0,6.0,8.0,7.2,8.2,78.0,662.4912944738834,1.8,3.0,0.3,0.71,4.0,7.0,15.0,26.0,2.0,2.0,29.243127055983397,41.851380616569756,35.547253836276575
2685.0,"River Patalganga At D/S Of Kharpada Bridge , Village- Kharpada, Taluka- Khalapur, District- Raigad.",Maharashtr A,,"River Patalganga At D/S Of Kharpada Bridge , Village- Kharpada, Taluka- Khalapur, District- Raigad., Maharashtr A, India",18.8015024,73.3227867,27.34,89.0,1.22,Clouds,6,26.0,33.0,5.4,7.0,6.9,7.9,70.0,662.4912944738834,2.2,8.0,0.79,2.79,2.0,110.0,23.0,540.0,2.0,9.0,31.734184039773375,82.88758523117657,57.31088463547498
2689.0,"River Patalganga At Gagangiri Maharaj Temple, Village- Khopoli, Taluka- Khalapur, District- Raigad.",Maharashtr A,,"River Patalganga At Gagangiri Maharaj Temple, Village- Khopoli, Taluka- Khalapur, District- Raigad., Maharashtr A, India",18.7861522,73.35405589999999,27.16,91.0,1.14,Clouds,6,26.0,32.0,6.3,7.5,7.2,8.1,51.0,254.0,2.2,5.0,0.3,0.96,2.0,49.0,23.0,280.0,2.0,9.0,32.070090087474654,58.515320289874715,45.29270518867469
2687.0,"River Patalganga At Khalapur Pumping Station, Village- Khalapur, Taluka- Khalapur, District- Raigad.",Maharashtr A,,"River Patalganga At Khalapur Pumping Station, Village- Khalapur, Taluka- Khalapur, District- Raigad., Maharashtr A, India",18.8305523,73.2846445,25.27,88.0,1.35,Clouds,6,27.0,33.0,6.2,7.4,7.0,8.1,74.0,218.0,2.2,5.0,0.3,1.23,2.0,49.0,23.0,120.0,2.0,2.0,31.063065470833504,58.67894614944431,44.871005810138904
2688.0,"River Patalganga At Savroli Bridge, Village- Savroli,Taluka- Khalapur,District- Raigad.",Maharashtr A,,"River Patalganga At Savroli Bridge, Village- Savroli,Taluka- Khalapur,District- Raigad., Maharashtr A, India",18.86244,73.207489,26.18,85.0,1.81,Clouds,6,26.0,32.0,5.8,7.4,7.0,8.2,80.0,218.0,2.2,5.0,0.3,1.22,2.0,110.0,40.0,540.0,2.0,2.0,31.68003179254334,59.27851437814763,45.47927308534548
1151.0,"River Patalganga At Shilphata Bridge, Village- Khopoli,Taluka- Khalapur, District- Raigad.",Maharashtr A,,"River Patalganga At Shilphata Bridge, Village- Khopoli,Taluka- Khalapur, District- Raigad., Maharashtr A, India",18.8015024,73.3227867,27.34,89.0,1.22,Clouds,6,26.0,33.0,6.3,7.4,7.0,8.2,70.0,276.0,2.2,5.0,0.3,0.53,5.0,23.0,23.0,130.0,2.0,5.0,30.909724834505237,59.22631286709862,45.06801885080193
2686.0,"River Patalganga At Vyal Pump House, Village. Vyal, Taluka. Khalapur, District. Raigad.",Maharashtr A,,"River Patalganga At Vyal Pump House, Village. Vyal, Taluka. Khalapur, District. Raigad., Maharashtr A, India",18.8015024,73.3227867,27.34,89.0,1.22,Clouds,6,27.0,32.0,6.2,7.3,7.0,8.1,78.0,217.0,2.2,5.0,0.3,1.19,2.0,22.0,17.0,130.0,2.0,2.0,31.06304770365324,58.82374720627112,44.94339745496218
