Station Code,Monitoring Location,State,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main
3560.0,Mavinakere Tank,Karnataka,22.0,30.0,4.2,9.5,8.5,10.0,1520.0,2029,12.0,42.0,1.2,14.5,7000.0,24000,35000,540000.0,,,Tank,"Mavinakere Tank, Karnataka, India",12.8358124,76.1734833,21.44,92.0,4.64,Clouds
3650.0,Melekote Tank,Karnataka,23.0,31.0,0.3,6.1,6.5,7.7,486.0,54000,4.0,48.0,1.1,25.0,460.0,33000,5400,240000.0,,,Tank,"Melekote Tank, Karnataka, India",13.3658215,77.6260841,22.73,79.0,3.1,Clouds
3648.0,Mydala Tank,Karnataka,23.0,33.0,4.1,6.2,6.9,7.6,224.0,658,4.0,8.0,0.6,6.0,430.0,4800,3500,92000.0,,,Tank,"Mydala Tank, Karnataka, India",13.3051786,77.1686472,26.01,83.0,4.49,Clouds
3596.0,Nayandanahalli Tank,Karnataka,22.0,28.0,1.2,6.2,7.2,8.4,648.0,1226,4.0,40.0,2.4,16.0,430.0,79000,16000,920000.0,,,Tank,"Nayandanahalli Tank, Karnataka, India",12.944752,77.5255638,22.91,88.0,5.14,Clouds
3686.0,Nirasagarakere Tank,Karnataka,23.0,25.0,7.3,7.6,7.2,8.3,344.0,475,2.0,2.5,0.3,0.7,31.0,120,76,580.0,15.0,26.0,Tank,"Nirasagarakere Tank, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3669.0,Peremanahalli Kere,Karnataka,22.0,27.0,5.2,7.1,7.7,8.3,450.0,590,2.0,3.0,0.3,1.2,170.0,390,1100,2200.0,,,Tank,"Peremanahalli Kere, Karnataka, India",13.3263357,75.1465458,19.28,97.0,0.46,Clouds
3565.0,Pilikula Tank,Karnataka,27.0,32.0,4.3,7.9,7.0,7.9,148.0,238,3.0,3.0,0.3,2.7,10.0,79,79,920.0,,,Tank,"Pilikula Tank, Karnataka, India",12.9276515,74.8969476,23.12,88.0,2.57,Clouds
4502.0,Ramammana Kere,Karnataka,25.0,35.0,0.3,6.1,6.7,8.1,76.0,1054,4.0,10.0,0.3,18.0,270.0,12000,2400,160000.0,,,Tank,"Ramammana Kere, Karnataka, India",13.3263357,75.1465458,19.28,97.0,0.46,Clouds
4513.0,Ramammana Kere,Karnataka,24.0,28.0,4.0,6.1,6.3,7.4,142.0,1696,4.0,11.0,0.4,6.5,330.0,7000,5400,92000.0,,,Tank,"Ramammana Kere, Karnataka, India",13.3263357,75.1465458,19.28,97.0,0.46,Clouds
4531.0,Rayasandra Lake,Karnataka,20.0,25.0,0.3,3.5,6.8,8.2,1226.0,2244,11.0,24.0,4.0,8.0,230.0,470000,2400,5400000.0,,,Tank,"Rayasandra Lake, Karnataka, India",12.8701635,77.67723409999999,22.39,91.0,5.14,Rain
4498.0,"Sanavalli Dam, Mungod",Karnataka,22.0,28.0,7.2,7.6,7.1,7.6,189.0,317,2.0,2.3,0.3,0.4,28.0,94,42,220.0,2.0,26.0,Tank,"Sanavalli Dam, Mungod, Karnataka, India",14.9566535,75.07465479999999,22.06,97.0,2.87,Clouds
3672.0,Sankalapurakere Tank,Karnataka,26.0,26.0,5.9,7.1,7.8,8.1,690.0,940,2.5,3.4,0.3,0.5,390.0,790,2200,5400.0,,,Tank,"Sankalapurakere Tank, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3594.0,Sankey Tank,Karnataka,25.0,27.0,4.4,6.1,6.7,7.8,491.0,660,4.0,9.0,1.1,2.1,49.0,4900,1600,92000.0,,,Tank,"Sankey Tank, Karnataka, India",13.0092983,77.5741212,22.59,86.0,5.14,Clouds
3667.0,Sathenahallidoddakere Tank,Karnataka,22.0,27.0,4.8,6.6,7.7,8.3,760.0,2100,2.6,4.2,0.3,1.6,340.0,930,2400,7900.0,,,Tank,"Sathenahallidoddakere Tank, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3694.0,Shanthisagarkere Tank,Karnataka,26.0,30.0,5.2,8.0,6.7,8.5,100.0,1160,1.0,4.0,0.3,5.0,14.0,3300,170,35000.0,,,Tank,"Shanthisagarkere Tank, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3677.0,Sharanabasaveshwara Kere Tank,Karnataka,24.0,32.0,4.5,8.6,7.9,8.8,1279.0,2250,5.0,12.0,0.3,7.9,630.0,11000,3500,160000.0,,,Tank,"Sharanabasaveshwara Kere Tank, Karnataka, India",13.3263357,75.1465458,19.28,97.0,0.46,Clouds
3600.0,Shivapura Tank,Karnataka,24.0,27.0,0.3,4.1,6.7,8.2,589.0,3750,10.0,90.0,2.0,61.0,3400.0,130000 0,24000,16000000.0,,,Tank,"Shivapura Tank, Karnataka, India",12.612199,77.0463719,25.99,86.0,2.89,Clouds
3668.0,Sodharahallikere,Karnataka,22.0,27.0,4.0,5.8,7.4,8.3,1100.0,2100,3.4,5.4,0.3,3.1,78.0,780,3500,7000.0,,,Tank,"Sodharahallikere, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3689.0,Someshwarakere Tank,Karnataka,23.0,25.0,6.6,6.9,7.1,8.3,817.0,1304,4.0,13.0,1.4,1.8,210.0,1800,350,6500.0,109.0,520.0,Tank,"Someshwarakere Tank, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3633.0,Subramanyapura Tank,Karnataka,21.0,31.0,0.3,7.2,6.7,8.2,620.0,1558,4.0,67.0,1.4,35.0,2300.0,14000,24000,160000.0,,,Tank,"Subramanyapura Tank, Karnataka, India",12.8988533,77.5439045,22.61,89.0,5.14,Clouds
3610.0,Tubarahalli Tank,Karnataka,21.0,28.0,3.1,6.2,6.6,7.8,367.0,1025,4.0,15.0,1.1,4.0,310.0,15000,5400,160000.0,,,Tank,"Tubarahalli Tank, Karnataka, India",12.9520393,77.72088529999999,23.02,87.0,5.14,Clouds
3691.0,Vimanabhuthikere Tank,Karnataka,26.0,33.0,6.8,8.8,7.5,8.5,74.0,168,1.0,2.0,0.3,0.7,11.0,68,94,920.0,,,Tank,"Vimanabhuthikere Tank, Karnataka, India",15.3172775,75.7138884,22.19,87.0,6.4,Clouds
3592.0,Yediyur Tank,Karnataka,21.0,31.0,2.9,6.8,6.7,8.9,245.0,485,4.0,12.0,0.7,4.0,630.0,49000,5400,540000.0,,,Tank,"Yediyur Tank, Karnataka, India",12.9801048,76.8591235,25.32,86.0,3.58,Clouds
3630.0,Yelahanka Tank,Karnataka,23.0,30.0,0.3,6.1,6.6,7.8,407.0,1229,4.0,29.0,1.0,5.0,310.0,17000,3500,240000.0,,,Tank,"Yelahanka Tank, Karnataka, India",13.1154662,77.6069977,22.96,83.0,5.14,Clouds
1383.0,"Akkulam Lake At Oruvathilkotta, Thiruvananthapuram",Kerala,27.0,29.0,2.2,4.6,6.7,7.8,309.0,365,3.4,4.8,0.3,0.3,2700.0,4900,6800,8400.0,2.0,2.0,Lake,"Akkulam Lake At Oruvathilkotta, Thiruvananthapuram, Kerala, India",8.517211699999999,76.9023601,25.95,78.0,6.17,Mist
5179.0,"Veli Boat Club At Veli Lake,Thiruvananthapuram",Kerala,,,1.8,6.7,6.5,7.5,,,2.6,7.8,,,10000.0,20000,,,,,Lake,"Veli Boat Club At Veli Lake,Thiruvananthapuram, Kerala, India",8.510767,76.889664,25.97,78.0,6.17,Mist
5180.0,"Akkulam Bridge At Akkulam Lake, Thiruvananthapuram",Kerala,,,2.5,4.7,6.6,7.4,,,3.0,6.1,,,5600.0,18000,,,,,Lake,"Akkulam Bridge At Akkulam Lake, Thiruvananthapuram, Kerala, India",8.5190384,76.895655,25.95,78.0,6.17,Mist
5198.0,"Ashtamudi Lake At Thoppilakadavu, Kollam",Kerala,24.0,30.0,0.3,6.4,6.5,8.2,9700.0,37520,9.1,15.3,0.3,32.0,430.0,580,1400,1700.0,79.0,220.0,Lake,"Ashtamudi Lake At Thoppilakadavu, Kollam, Kerala, India",8.8953366,76.5727699,24.76,91.0,5.35,Clouds
5199.0,"Ashtamudi Lake Near Ksrtc Bus Depot, Kollam",Kerala,24.0,29.0,0.3,4.6,7.1,8.1,8640.0,39542,5.9,13.0,0.3,16.0,170.0,700,920,1800.0,58.0,200.0,Lake,"Ashtamudi Lake Near Ksrtc Bus Depot, Kollam, Kerala, India",8.8932118,76.6141396,24.38,93.0,4.67,Clouds
5200.0,"Ashtamudi Lake At Perumon, Kollam",Kerala,25.0,29.0,5.6,8.1,6.6,7.6,11370.0,52364,2.1,5.1,0.3,8.0,130.0,180,630,920.0,20.0,40.0,Lake,"Ashtamudi Lake At Perumon, Kollam, Kerala, India",8.957864299999999,76.61527699999999,24.3,93.0,3.94,Clouds
5201.0,"Ashtamudi Lake Near M/S. Kundara Ceramics, Kollam",Kerala,23.0,28.0,3.4,6.2,6.7,7.5,15050.0,41250,1.0,3.9,0.3,5.8,120.0,200,630,920.0,31.0,63.0,Lake,"Ashtamudi Lake Near M/S. Kundara Ceramics, Kollam, Kerala, India",8.9601841,76.6788091,23.75,96.0,2.69,Clouds
1441.0,"Ashthamudi Lake At Quilon, Kerala",Kerala,24.0,28.0,4.0,6.1,6.9,7.9,12145.0,50214,3.2,9.2,0.3,48.0,220.0,400,940,1300.0,10.0,79.0,Lake,"Ashthamudi Lake At Quilon, Kerala, Kerala, India",8.9591853,76.5777203,24.57,92.0,4.47,Clouds
5230.0,Lake Karlad At Wayanad,Kerala,23.0,30.0,5.7,8.2,6.5,7.2,62.0,82,1.0,1.8,0.3,0.3,8.0,49,26,110.0,2.0,31.0,Lake,"Lake Karlad At Wayanad, Kerala, India",11.6507106,75.9817005,20.35,97.0,1.33,Clouds
1578.0,"Kayamkulam, Kerala",Kerala,27.0,29.0,2.8,7.6,6.4,7.9,600.0,51236,1.0,6.8,0.3,1.4,2.0,4900,2,9200.0,2.0,1000.0,Lake,"Kayamkulam, Kerala, Kerala, India",9.174842199999999,76.50133520000001,24.49,92.0,3.39,Clouds
1577.0,"Kodungalloor, Kerala",Kerala,27.0,31.0,4.3,7.4,7.1,8.2,4560.0,41680,1.0,3.0,0.3,0.6,310.0,79000,1500,150000.0,58.0,1200.0,Lake,"Kodungalloor, Kerala, Kerala, India",10.2276998,76.1971221,23.97,93.0,4.72,Rain
1574.0,"Paravur, Kerala",Kerala,25.0,28.0,3.6,7.3,6.7,7.9,220.0,37856,1.2,3.3,0.3,2.5,100.0,430,700,1200.0,31.0,100.0,Lake,"Paravur, Kerala, Kerala, India",8.814188999999999,76.6672602,24.47,92.0,4.84,Clouds
1576.0,"Periyar Lake At Thekkady, Kerala",Kerala,24.0,24.0,8.0,8.0,6.6,6.6,37.0,37,1.0,1.0,0.3,0.3,2.0,2,2,2.0,2.0,2.0,Lake,"Periyar Lake At Thekkady, Kerala, Kerala, India",9.6031088,77.161458,19.19,99.0,0.9,Clouds
1580.0,Pookode Lake At Pookode,Kerala,24.0,32.0,6.2,8.3,6.5,7.1,32.0,321,1.0,1.8,0.3,0.3,2.0,58,14,110.0,2.0,32.0,Lake,"Pookode Lake At Pookode, Kerala, India",11.5424566,76.0272233,19.91,97.0,1.29,Clouds
1579.0,"Alappuzha, Kerala",Kerala,27.0,30.0,4.1,7.8,6.8,7.5,159.0,3389,1.0,3.1,0.3,0.3,200.0,4300,910,12000.0,2.0,1000.0,Lake,"Alappuzha, Kerala, Kerala, India",9.498066699999999,76.3388484,24.86,91.0,6.46,Clouds
1385.0,"Sasthamcotta Lake, Kerala",Kerala,24.0,28.0,5.7,9.3,6.4,7.4,87.0,264,1.0,2.7,0.3,2.5,110.0,200,540,790.0,2.0,2.0,Lake,"Sasthamcotta Lake, Kerala, Kerala, India",9.03559,76.63693920000001,24.09,94.0,3.06,Clouds
3470.0,"Vellayani Lake At Vandithadom, Thiruvananthapuram",Kerala,26.0,29.0,6.0,8.5,6.6,7.1,164.0,225,1.0,3.2,0.3,0.3,1100.0,2000,1500,2800.0,2.0,2.0,Lake,"Vellayani Lake At Vandithadom, Thiruvananthapuram, Kerala, India",8.434354899999999,76.99166749999999,25.99,78.0,6.17,Mist
1575.0,"Vembanad Lake,Kochi (Oil Tanker Jetty), Kerala",Kerala,26.0,30.0,3.4,6.2,7.0,8.3,1300.0,39180,1.3,3.4,0.3,0.7,340.0,27000,2200,49000.0,84.0,7900.0,Lake,"Vembanad Lake,Kochi (Oil Tanker Jetty), Kerala, Kerala, India",9.5967665,76.39845369999999,24.61,93.0,4.9,Clouds
2312.0,Lake Vembanad At Pathiramanal (Alappuzha),Kerala,27.0,30.0,6.9,8.1,6.6,7.4,182.0,7570,1.0,5.8,0.3,0.3,2.0,310,2,1000.0,2.0,2.0,Lake,"Lake Vembanad At Pathiramanal (Alappuzha), Kerala, India",9.6186427,76.38470939999999,24.57,93.0,4.94,Clouds
5182.0,"Kochi Lake At Goshree Bridge, Kochi",Kerala,,,3.5,8.0,7.1,8.8,,,,,,,63.0,4900,,,,,Lake,"Kochi Lake At Goshree Bridge, Kochi, Kerala, India",9.9922418,76.2677234,24.02,92.0,6.02,Clouds
5183.0,"Kochi Lake Near Cochin Port Trust, Kochi",Kerala,,,2.1,6.4,7.2,8.7,,,1.0,3.4,,,470.0,41000,,,,,Lake,"Kochi Lake Near Cochin Port Trust, Kochi, Kerala, India",9.9312328,76.26730409999999,23.99,91.0,6.85,Clouds
5184.0,"Kochi Lake Near Thopumpady, Kochi",Kerala,,,1.4,6.6,6.7,8.9,,,1.1,2.5,,,840.0,17000,,,,,Lake,"Kochi Lake Near Thopumpady, Kochi, Kerala, India",9.9390337,76.2616704,24.0,92.0,6.42,Clouds
5185.0,"Kochi Lake Near Wellington Island, Kochi",Kerala,,,2.9,7.7,7.3,8.9,,,,,,,490.0,5400,,,,,Lake,"Kochi Lake Near Wellington Island, Kochi, Kerala, India",9.948309499999999,76.27537610000002,24.0,92.0,6.42,Clouds
5190.0,"Vembanad Lake At Andakaranazhi New Bridge, Alappuzha",Kerala,,,0.5,8.5,6.5,7.8,,,1.1,8.0,,,2.0,8400,,,,,Lake,"Vembanad Lake At Andakaranazhi New Bridge, Alappuzha, Kerala, India",9.7487249,76.2842964,25.03,91.0,7.36,Clouds
5527.0,Vembanad Lake At The U/S Of Thanneermukkam Bund,Kerala,27.0,29.0,4.4,7.8,6.1,7.3,221.0,22370,1.0,3.5,0.3,0.9,2.0,1000,2,3200.0,2.0,310.0,Lake,"Vembanad Lake At The U/S Of Thanneermukkam Bund, Kerala, India",9.6730885,76.4010758,24.6,94.0,4.95,Clouds
5528.0,Vembanad Lake At Padashekaram At Kainikkari,Kerala,27.0,29.0,3.6,7.6,6.3,7.6,128.0,2583,1.0,2.6,0.3,1.4,2.0,2000,43,6000.0,2.0,700.0,Lake,"Vembanad Lake At Padashekaram At Kainikkari, Kerala, India",9.8962954,76.2859739,25.02,92.0,6.18,Clouds
5529.0,Vembanad Lake At Kottayam Ferry,Kerala,26.0,28.0,1.7,8.0,5.6,7.1,68.0,527,1.0,2.0,0.3,0.8,2.0,600,310,1000.0,2.0,2.0,Lake,"Vembanad Lake At Kottayam Ferry, Kerala, India",9.5967665,76.39845369999999,24.61,93.0,4.9,Clouds
5530.0,Vembanad Lake At Changanassery Ferry,Kerala,27.0,28.0,1.5,6.4,5.9,7.2,142.0,292,1.0,1.9,0.3,0.4,2.0,1300,200,2500.0,2.0,2.0,Lake,"Vembanad Lake At Changanassery Ferry, Kerala, India",9.4624468,76.4660856,24.28,94.0,2.95,Clouds
5531.0,Vembanad Lake At Vaikkom Beach & Ferry,Kerala,27.0,29.0,3.7,6.2,3.1,6.9,150.0,2279,1.0,1.7,0.3,0.9,2.0,1300,400,1700.0,2.0,2.0,Lake,"Vembanad Lake At Vaikkom Beach & Ferry, Kerala, India",9.7462053,76.3899541,24.63,94.0,4.81,Clouds
5165.0,"Chirakkal Chira ,Kadalayi,Kannur",Kerala,27.0,31.0,4.9,10.2,6.1,8.1,180.0,355,1.1,3.6,0.3,0.7,100.0,250,200,400.0,10.0,20.0,Pond,"Chirakkal Chira ,Kadalayi,Kannur, Kerala, India",11.9108598,75.3588214,24.59,90.0,3.98,Clouds
3462.0,Mananchira Pond At Kozhekode,Kerala,27.0,31.0,7.2,8.0,6.6,7.5,54.0,81,1.0,1.0,0.3,0.3,2.0,1800,2,2500.0,2.0,160.0,Pond,"Mananchira Pond At Kozhekode, Kerala, India",11.2537375,75.7763927,23.55,88.0,6.14,Clouds
2325.0,Pond At (Padmanabha) Sree Padmanabha Swamy Temple (Tvpm),Kerala,26.0,29.0,5.6,8.1,7.9,9.0,230.0,400,1.2,3.8,0.3,0.3,100.0,2100,310,5600.0,2.0,2.0,Pond,"Pond At (Padmanabha) Sree Padmanabha Swamy Temple (Tvpm), Kerala, India",8.482781899999999,76.94368349999999,25.93,78.0,6.17,Mist
5170.0,"Aalumkulam Pond At Koorkkanchery,Thrissur",Kerala,24.0,36.0,2.9,7.5,6.2,8.5,110.0,223,1.0,3.9,0.3,1.0,2.0,490,2,800.0,2.0,2.0,Pond,"Aalumkulam Pond At Koorkkanchery,Thrissur, Kerala, India",10.5052847,76.2104509,24.82,94.0,3.19,Rain
5212.0,"Pond Near Hmt Colony,North Kalamassery Palam, Ernakulam",Kerala,3.0,29.0,5.9,7.8,6.2,9.9,84.0,134,1.0,3.4,0.3,0.3,40.0,4100,84,7000.0,2.0,1000.0,Pond,"Pond Near Hmt Colony,North Kalamassery Palam, Ernakulam, Kerala, India",10.0607597,76.3492569,23.95,94.0,1.03,Mist
5164.0,"Theerthamkara Pond At Padannakkad,Kanhangad Muncipality",Kerala,26.0,31.0,2.2,7.4,6.9,7.9,180.0,1004,1.0,3.0,0.3,2.6,12.0,380,110,1320.0,2.0,80.0,Pond,"Theerthamkara Pond At Padannakkad,Kanhangad Muncipality, Kerala, India",12.2597413,75.1129697,25.04,90.0,4.3,Clouds
5166.0,"Thrikaikunnu Chira,Koothuparamba,Kannur",Kerala,28.0,30.0,6.7,9.0,5.5,6.9,150.0,414,1.5,4.2,0.3,0.3,100.0,200,180,490.0,10.0,10.0,Pond,"Thrikaikunnu Chira,Koothuparamba,Kannur, Kerala, India",11.8318842,75.56551470000001,24.4,92.0,2.6,Clouds
1401.0,Pond C/O Juma Masjid,Lakshadw Eep,28.0,33.0,10.0,10.3,7.3,9.2,330.0,994,,,,,2.0,220,8,1000.0,,,Pond,"Pond C/O Juma Masjid, Lakshadw Eep, India",9.983665983851342,72.93310487031492,26.9,83.0,9.37,Clouds
4557.0,Pond C/O Mohidheen Palli,Lakshadw Eep,31.0,36.0,,,7.8,9.1,445.0,798,,,,,,,,,,,Pond,"Pond C/O Mohidheen Palli, Lakshadw Eep, India",9.983665983851342,72.93310487031492,26.9,83.0,9.37,Clouds
4568.0,Pond Near Kulkappinakkal,Lakshadw Eep,31.0,34.0,,,7.4,7.7,426.0,994,,,,,,,,,,,Pond,"Pond Near Kulkappinakkal, Lakshadw Eep, India",9.983665983851342,72.93310487031492,26.9,83.0,9.37,Clouds
2132.0,Bilawali Talab At Indore,Madhya Pradesh,19.0,22.0,6.9,13.0,7.8,8.6,275.0,502,1.0,2.0,0.6,2.0,2.0,2,2,63.0,2.0,2.0,Lake,"Bilawali Talab At Indore, Madhya Pradesh, India",22.6642905,75.8830758,22.94,94.0,0.0,Haze
4615.0,Ganga Sagar Jabalpur,Madhya Pradesh,21.0,26.0,6.1,7.7,7.2,7.9,316.0,883,1.6,3.8,0.3,1.6,2.0,94,39,540.0,,,Lake,"Ganga Sagar Jabalpur, Madhya Pradesh, India",23.1578929,79.9133329,24.64,88.0,3.05,Clouds
2135.0,Govindgarh Lake,Madhya Pradesh,19.0,30.0,7.0,7.9,7.3,8.0,209.0,283,1.1,1.3,0.4,1.0,2.0,2,39,43.0,2.0,2.0,Lake,"Govindgarh Lake, Madhya Pradesh, India",24.3767754,81.28311029999999,26.88,84.0,2.7,Clouds
2141.0,Janunia Talab Near Water Supply Intake Well Sehore( M.P.),Madhya Pradesh,13.0,29.0,4.5,10.0,7.0,8.3,225.0,454,1.1,6.0,1.1,10.6,2.0,350,48,1600.0,2.0,2.0,Lake,"Janunia Talab Near Water Supply Intake Well Sehore( M.P.), Madhya Pradesh, India",22.8693788,77.8374572,25.79,81.0,2.48,Clouds
4622.0,Koptal Lake At Water Supply Intake Point Chhatarpur,Madhya Pradesh,20.0,22.0,3.8,5.8,7.2,7.3,730.0,868,3.4,11.5,1.1,1.2,2.0,8,70,70.0,2.0,2.0,Lake,"Koptal Lake At Water Supply Intake Point Chhatarpur, Madhya Pradesh, India",24.9167821,79.5910058,25.95,79.0,3.35,Clouds
5546.0,"Lokpal Sagar, Near Water Supply, Panna",Madhya Pradesh,23.0,30.0,6.5,7.4,7.2,8.0,180.0,318,1.2,1.5,0.3,0.4,2.0,2,26,49.0,2.0,2.0,Lake,"Lokpal Sagar, Near Water Supply, Panna, Madhya Pradesh, India",24.7216051,80.2140053,26.67,81.0,2.32,Clouds
1374.0,"Lower Lake Spill-Outlet Near Kalighat, Bhopal (M.P.)",Madhya Pradesh,16.0,28.0,2.1,8.8,7.4,8.3,300.0,552,2.0,12.0,3.0,12.2,31.0,1600,150,1600.0,2.0,2.0,Lake,"Lower Lake Spill-Outlet Near Kalighat, Bhopal (M.P.), Madhya Pradesh, India",23.2544627,77.4089511,24.1,88.0,1.03,Haze
2130.0,"Madhav Lake, Shivpuri",Madhya Pradesh,17.0,25.0,6.9,8.2,7.3,7.8,340.0,760,1.4,2.4,0.6,1.3,2.0,8,22,36.0,,,Lake,"Madhav Lake, Shivpuri, Madhya Pradesh, India",25.4196081,77.6964548,24.97,83.0,4.96,Clouds
2134.0,Nagchun Talab At Khandwa,Madhya Pradesh,20.0,23.0,5.9,7.7,7.5,8.6,180.0,397,1.0,1.8,0.7,2.0,2.0,2,34,94.0,,,Lake,"Nagchun Talab At Khandwa, Madhya Pradesh, India",21.8258732,76.3336983,26.45,73.0,3.31,Clouds
5547.0,"Narpat Sagar , Near Water Supply , Panna",Madhya Pradesh,23.0,30.0,6.0,7.2,7.4,8.0,182.0,298,1.1,1.7,0.3,0.4,2.0,2,31,70.0,2.0,2.0,Lake,"Narpat Sagar , Near Water Supply , Panna, Madhya Pradesh, India",24.7174633,80.1814145,26.73,81.0,2.31,Clouds
5545.0,"Raj Nagar Lake , Near Water Supplu , Damoh",Madhya Pradesh,22.0,30.0,6.6,8.0,7.4,8.1,204.0,294,1.1,1.7,0.3,0.4,2.0,2,25,46.0,2.0,2.0,Lake,"Raj Nagar Lake , Near Water Supplu , Damoh, Madhya Pradesh, India",23.8027736,79.4830438,25.5,86.0,2.96,Clouds
5523.0,Sankhya Sagar,Madhya Pradesh,19.0,25.0,6.8,8.7,7.3,7.9,392.0,820,1.4,2.9,0.6,1.5,3.0,6,24,40.0,,,Lake,"Sankhya Sagar, Madhya Pradesh, India",25.4354145,77.7122996,24.97,83.0,5.02,Clouds
2136.0,Shahpura Lake Near Spill-Outlet At Bhopal( M.P.),Madhya Pradesh,15.0,29.0,3.3,7.9,6.6,8.2,427.0,647,1.6,8.5,5.0,14.1,33.0,1600,350,1600.0,2.0,2.0,Lake,"Shahpura Lake Near Spill-Outlet At Bhopal( M.P.), Madhya Pradesh, India",23.2030528,77.4228625,24.21,88.0,1.03,Haze
2133.0,Sirpur Talab At Indore,Madhya Pradesh,19.0,22.0,6.6,7.8,7.4,8.4,278.0,682,1.0,2.2,0.8,1.3,2.0,2,43,84.0,,,Lake,"Sirpur Talab At Indore, Madhya Pradesh, India",22.7006093,75.8141728,23.05,94.0,0.0,Haze
4614.0,Suptal Jabalpur,Madhya Pradesh,22.0,25.0,6.4,7.4,7.2,8.1,324.0,884,1.8,4.8,0.3,1.5,2.0,48,17,1600.0,,,Lake,"Suptal Jabalpur, Madhya Pradesh, India",23.1685786,79.9338798,24.64,88.0,3.05,Clouds
1373.0,"Upper Lake At Water Supply Intake Well Near Kamla Park, Bhopal (M.P.)",Madhya Pradesh,15.0,28.0,2.5,8.8,7.5,8.3,224.0,292,1.0,2.2,1.2,5.9,2.0,120,42,350.0,2.0,2.0,Lake,"Upper Lake At Water Supply Intake Well Near Kamla Park, Bhopal (M.P.), Madhya Pradesh, India",23.3401791,77.36402570000001,24.16,88.0,1.03,Haze
2137.0,Upper Lake Near Water Supply Intake Well Yatch Club Bhopal(M.P.),Madhya Pradesh,14.0,29.0,6.6,10.4,7.4,8.5,228.0,301,1.0,2.4,1.3,6.0,2.0,49,35,280.0,2.0,2.0,Lake,"Upper Lake Near Water Supply Intake Well Yatch Club Bhopal(M.P.), Madhya Pradesh, India",23.3401791,77.36402570000001,24.16,88.0,1.03,Haze
2138.0,"Upper Lake Near Water Supply Intake Well Near Karbala ,Bhopal(M.P.)",Madhya Pradesh,14.0,28.0,4.4,11.1,7.5,8.6,220.0,307,1.0,2.3,1.4,5.8,2.0,48,50,240.0,2.0,2.0,Lake,"Upper Lake Near Water Supply Intake Well Near Karbala ,Bhopal(M.P.), Madhya Pradesh, India",23.3401791,77.36402570000001,24.16,88.0,1.03,Haze
2139.0,"Upper Lake Near Water Supply Intake Well Bairagarh , Bhopal(M.P.)",Madhya Pradesh,16.0,27.0,5.2,9.7,7.5,8.3,194.0,2544,1.0,2.3,1.2,5.7,2.0,48,36,430.0,2.0,2.0,Lake,"Upper Lake Near Water Supply Intake Well Bairagarh , Bhopal(M.P.), Madhya Pradesh, India",23.3401791,77.36402570000001,24.16,88.0,1.03,Haze
2131.0,Yashwant Sagar At Indore,Madhya Pradesh,19.0,22.0,6.0,8.0,7.7,8.5,355.0,631,1.1,2.0,0.8,2.2,2.0,2,46,140.0,,,Lake,"Yashwant Sagar At Indore, Madhya Pradesh, India",22.8161111,75.69555559999999,23.28,94.0,0.0,Haze
3850.0,Bagdoon Talab Pithampur Sanjay Jalashay Pithampur,Madhya Pradesh,20.0,22.0,7.2,8.0,7.6,8.4,228.0,448,1.0,1.4,0.8,1.6,2.0,2,34,48.0,,,Pond,"Bagdoon Talab Pithampur Sanjay Jalashay Pithampur, Madhya Pradesh, India",22.6385238,75.59197879999999,23.1,87.0,2.92,Clouds
3831.0,"Dal Sagar Talab, Dist Seoni",Madhya Pradesh,21.0,24.0,6.0,7.3,7.4,8.1,283.0,513,1.3,3.8,0.5,2.8,2.0,39,17,540.0,,,Pond,"Dal Sagar Talab, Dist Seoni, Madhya Pradesh, India",22.0893036,79.5469968,23.48,85.0,2.1,Clouds
3830.0,"Gokalpur Talab, Dist Jabalpur",Madhya Pradesh,21.0,26.0,4.6,7.7,6.7,7.8,298.0,933,2.0,3.8,1.1,2.9,2.0,70,46,540.0,,,Pond,"Gokalpur Talab, Dist Jabalpur, Madhya Pradesh, India",23.0447639,79.8982793,24.39,86.0,3.03,Clouds
3299.0,Hanumantal Jabalpur,Madhya Pradesh,21.0,25.0,4.8,7.2,6.7,7.8,319.0,956,1.8,3.9,1.5,1.5,2.0,27,44,1600.0,,,Pond,"Hanumantal Jabalpur, Madhya Pradesh, India",23.1816673,79.9378079,24.53,88.0,2.94,Clouds
